site_host,career.connecty.co.jp,dashboardcms-test.connecty.co.jp,docs.cmsod.jp,lottecityhotel.jp,msg.dlt-spl.co.jp,real.dic-estate.co.jp,site1.demo.cmsod.jp,site3.demo.cmsod.jp,sports.dunlop.co.jp,www.afit.jp,www.buonanotte.jp,www.cellseed.com,www.connecty.co.jp,www.daiken-ad.com,www.daiken.jp,www.dcm-hldgs.co.jp,www.dic-color.com,www.dic-decor.co.jp,www.dic-ep.co.jp,www.dic-estate.co.jp,www.dic-global.com,www.dic-graphics.co.jp,www.dic-kako.co.jp,www.dic-material.co.jp,www.dic-plas.co.jp,www.dic200.com,www.difaren.com,www.digisystem.com,www.dlt-spl.co.jp,www.doutor.co.jp,www.fuwapple.jp,www.global.jcb,www.ibanez.com,www.imabarigauze.jp,www.ishimakura.jp,www.jeol.co.jp,www.kuroda-electric.co.jp,www.lemonadestand-pa.jp,www.lotte-isf.or.jp,www.lotte.co.jp,www.luno-nishikawa.jp,www.mmtec.co.jp,www.moussepuff.jp,www.mpuni.co.jp,www.nemuri-soudan.jp,www.nishikawa1566.com,www.nishikawasangyo.co.jp,www.nissay-it.co.jp,www.nisshin.com,www.order-makura.jp,www.paris-miki.co.jp,www.pokkasapporo-fb.jp,www.recomm.co.jp,www.sangetsu.co.jp,www.separel.com,www.shimachu.co.jp,www.shop-salon.jp,www.tama.com,www.tamamarching.com,www.thermos.jp,www.tobishima.co.jp,www.tokyoinst.co.jp,www.ushio.co.jp,www.ushio.com.tw,www.ushiomedical.com,www.watairo.jp,www.with-lemon.jp,www.yamano-music.co.jp
www.nisshin.com,0.0016882918932504792,0.0016094367245413526,0.0015180932451944388,0.003011226254659004,0.0020711586154164774,0.001985902080930877,0.0015352495593341049,0.0015853065593250215,0.0032193768279375526,0.002089531528402157,0.001920601977559364,0.001944972155355464,1.8135044052861104e-15,0.0015174034421059962,1.0295509858065854e-15,0.0028480756659907797,6.176250733103644e-15,0.0019543280021919155,0.0019041805644919275,0.0021080880105122284,7.269651834941667e-16,0.002026351831272931,0.002063280084474897,0.002104506176844552,0.0023158224979435847,0.0024519329652540078,0.002214448883136254,0.0019431280954623513,3.087011621419674e-16,0.001631258322436959,0.003448584483295681,0.0017018961500509027,7.013772594389893e-16,0.0034347781131118765,0.0019856000173374203,0.002373780390656231,0.0020986787265997674,0.002137784324493184,0.0016305500802555677,0.0018351564251451668,0.001896572172039552,0.001989616550151207,0.003426008496863949,0.0020630908717976524,0.002300154597636505,0.0022541439928697457,0.003708916101489517,0.00237013521701208,1.0,0.0019690506402751068,0.0029062994618575004,1.8778034310995073e-15,0.0022188971969005987,0.00218927140202408,0.002210725338043247,0.001856828192307304,0.00177960215972115,1.7060365942338343e-15,0.001772555681681951,0.0020873408300997255,0.002374155894954827,0.0019396896104107368,0.0033764262473495723,0.001650419376190843,0.0019963626588675515,0.003427199476807632,0.0020303740252982307,1.3395597040997039e-15
www.order-makura.jp,0.002650174604802426,0.0025824411999889173,0.00260019177579626,0.003290509812623688,0.00551538995150424,0.010441310989153534,0.0026108946766668943,0.0026410769542040075,0.004459155721675176,0.009582344042474563,0.011648641425570845,0.008678128419912001,1.8135044052861104e-15,0.00260072070887922,1.0295509858065854e-15,0.00434259373551361,6.176250733103644e-15,0.009673354501355853,0.0091340539626553,0.009946892168216879,7.269651834941667e-16,0.008133876484777168,0.010137648588049213,0.009344970503024996,0.009209979153730197,0.00578190151458171,0.010827614711138404,0.002436852842432384,3.087011621419674e-16,0.0026380897236447575,0.0031071084871393895,0.002652332789731915,7.013772594389893e-16,0.002519893677024088,0.014896766347086404,0.0019635357550594618,0.008205619952307707,0.013544892669080237,0.002667665445482128,0.002535763038885243,0.017530135374779685,0.002260617563892665,0.0025115219009668056,0.0020120846779719368,0.006746685849957459,0.00708305468321923,0.0031073642829114816,0.0059915911864373474,0.0019690506402751068,1.0,0.005648992215263371,1.8778034310995073e-15,0.009067495695907042,0.0019224145779506326,0.008634617347869054,0.0025712648540976144,0.0026271318105762927,1.7060365942338343e-15,0.007791201311016018,0.002330031750510658,0.005845540697243686,0.002303014142655373,0.003662362549410813,0.0026826283387305955,0.010522192566290814,0.002514744185783834,0.00806689656667208,1.3395597040997039e-15
www.paris-miki.co.jp,0.0025417013371652653,0.002411070382401612,0.002304490855583066,0.005392667600757556,0.004468895487936396,0.0052483444091857056,0.0023260290670425727,0.0024041804005474903,0.009865887630062062,0.006007668630004493,0.005001005328757815,0.004997991163054835,1.8135044052861104e-15,0.0023024450499954637,1.0295509858065854e-15,0.007515800863393104,6.176250733103644e-15,0.004962733092424531,0.004707047641070884,0.006185183375281842,7.269651834941667e-16,0.0052038653182709775,0.005925513833069898,0.00612916926766077,0.007942561737670592,0.007229000222748988,0.007657456463927294,0.002617810040450691,3.087011621419674e-16,0.0024580216257437176,0.005447659902713387,0.002546728862548777,7.013772594389893e-16,0.003938172425145352,0.005443519465039586,0.0023965485402279328,0.005824259869654332,0.0069503536946131095,0.0024655595588899785,0.0026224720512703272,0.005128950866805981,0.0024862438594690987,0.0039123378170833525,0.002366805760504761,0.0062560277917370795,0.007267550123498762,0.005329315247550744,0.007032425858635093,0.0029062994618575004,0.005648992215263371,1.0,1.8778034310995073e-15,0.007764409127323846,0.00230773610595919,0.00697277682867186,0.002640319966834436,0.0025924884829808662,1.7060365942338343e-15,0.004008412039232638,0.002680105757326165,0.007722529822395456,0.0025652441672801038,0.007035054223668534,0.0024990685037612993,0.005326578264171961,0.003921962236202945,0.005643019158976487,1.3395597040997039e-15
www.pokkasapporo-fb.jp,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,2.4086025232078497e-15,1.8778034310995073e-15,2.2791497794879555e-15,1.8778034310995073e-15,2.698133535927127e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.1861768747221577e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,3.6943423824102423e-16,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.119533597599836e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.0,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.86508724774321e-14,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,1.8778034310995073e-15,4.673402925738084e-15
www.recomm.co.jp,0.002683112406081526,0.00262202009058862,0.002543538826488185,0.004235722751425735,0.004580190209178395,0.009449256576077257,0.002574252669266698,0.0025988092611558536,0.0058534932137227135,0.00920800857181102,0.009021578601547293,0.00958634424682239,1.8135044052861104e-15,0.0025608215667864524,1.0295509858065854e-15,0.006294697648598492,6.176250733103644e-15,0.008832128348811863,0.007921433948055927,0.01085208028419968,7.269651834941667e-16,0.007477385698870495,0.010682380392094076,0.009989914320062354,0.009715213153005685,0.007260600207497629,0.012604140626912574,0.002557771207579716,3.087011621419674e-16,0.0025928466798720616,0.003991353455944438,0.0026940737385847814,7.013772594389893e-16,0.0031357237206450514,0.00950554733654768,0.002147509015940178,0.008747856047489863,0.01383486880881633,0.0026129313279002883,0.0026176301914694645,0.007987127991371586,0.0023832286291776347,0.003121607468102448,0.002200851434453906,0.006462858974637022,0.010674380356952855,0.003752670081271686,0.007836398794942369,0.0022188971969005987,0.009067495695907042,0.007764409127323846,1.8778034310995073e-15,1.0,0.0020347747444017486,0.011176889089049171,0.0026519399999384535,0.0026268682438242838,1.7060365942338343e-15,0.006422486258921616,0.0025047991965890647,0.008163608120472917,0.0024857894837384343,0.0047159269879555165,0.0026396005099303503,0.00948911489725554,0.0031294022953366712,0.01025818211777592,1.3395597040997039e-15
www.sangetsu.co.jp,0.002845646114998713,0.0026463570104289327,0.0024491301158435317,0.002358812808727473,0.0019448615847016569,0.0019491285165387675,0.0024985757803874173,0.00269882123883652,0.0022526187627269615,0.002033669773632701,0.0019068146917676602,0.0018856998348398837,1.8135044052861104e-15,0.0024300059895822944,1.0295509858065854e-15,0.002134204988257636,6.176250733103644e-15,0.0019007036727022742,0.001890890673590522,0.0020240214160244198,7.269651834941667e-16,0.0019409448474360734,0.0019869427057417678,0.002006767686579804,0.0021431009648991165,0.0021321913049476265,0.002058626530856977,0.004370203444413786,3.087011621419674e-16,0.0027550515717649124,0.0022515312076466826,0.0030426873887098925,7.013772594389893e-16,0.002213448300524492,0.0019305559971513843,0.003935048860861645,0.0019434883968563002,0.0020259392609888196,0.002804631420372506,0.0034514276965644276,0.0018862375016504757,0.0031775762188475925,0.002210038053542713,0.003881798484519534,0.0020489389415616855,0.0020917429004967667,0.002233263919670574,0.0019823566419758893,0.00218927140202408,0.0019224145779506326,0.00230773610595919,1.8778034310995073e-15,0.0020347747444017486,1.0,0.0020453455078774164,0.0034170054958523096,0.003114870611877881,1.7060365942338343e-15,0.0017990334463481028,0.0049478756948718484,0.002013776410295024,0.003937743259613523,0.002212020473621523,0.002933601572589546,0.0019575932652711506,0.0022111152647754616,0.0019226851308424037,1.3395597040997039e-15
www.separel.com,0.0026460597460593966,0.00267204476099443,0.002596533368263647,0.0036968893660924125,0.004978097268613646,0.012998123508461149,0.002619052010486606,0.002637611235718983,0.005739980247888445,0.009699049240532491,0.009788730629449197,0.00972587940465894,1.8135044052861104e-15,0.0026099048727086633,1.0295509858065854e-15,0.005456949330071121,6.176250733103644e-15,0.01234282221231634,0.011234520710490963,0.02135079359307779,7.269651834941667e-16,0.011292328318250505,0.023077621986059994,0.020177871094067008,0.012985903508074699,0.008616492245669162,0.01914791990067205,0.002596507041619739,3.087011621419674e-16,0.002627368179322656,0.0038195597811143327,0.002717542220517025,7.013772594389893e-16,0.002912114857674227,0.011411434312667137,0.0021227683034873795,0.010168842270388318,0.013958695540147815,0.0026299359801914488,0.002663525468877177,0.008414454562034721,0.0024255019876226742,0.002910221949797205,0.002133805689341872,0.007282482632514701,0.008383979342558556,0.003743026503995915,0.00795268234689915,0.002210725338043247,0.008634617347869054,0.00697277682867186,1.8778034310995073e-15,0.011176889089049171,0.0020453455078774164,1.0,0.0026379608743334363,0.0026548901884700825,1.7060365942338343e-15,0.008046336034842,0.0024824701081094694,0.00692915081643571,0.0024065729399164997,0.004802174598226803,0.0026740939252837344,0.013987748428806047,0.0029107288371980847,0.010406971749742875,1.3395597040997039e-15
www.shimachu.co.jp,0.00889181343835967,0.006627932326650804,0.005781318357136515,0.0023329853212797507,0.002377294293201111,0.002580035835488881,0.006081430264731304,0.00714744974519216,0.002569086062056175,0.002605593232159587,0.00253932593590194,0.0025575447570332483,1.8135044052861104e-15,0.005818604385719878,1.0295509858065854e-15,0.0025339178854512476,6.176250733103644e-15,0.002567684696879041,0.0025324023282799137,0.002615187922837069,7.269651834941667e-16,0.0025718104195569056,0.002604804343899262,0.002615232755769021,0.0026805401770227883,0.0025991876921774818,0.0026585564929270653,0.009123689003567543,3.087011621419674e-16,0.008271301446857384,0.0023459799844569623,0.009942918399859368,7.013772594389893e-16,0.0021150651003491528,0.002607066560600043,0.004081598514709136,0.0025969459236855935,0.0026441485039490416,0.008653511234699192,0.010828898234850042,0.002532996819187908,0.006183517377368956,0.0021083039725057775,0.0036575894717135104,0.0025659806762679096,0.0026351584817730753,0.00234942359193768,0.0026083288647903305,0.001856828192307304,0.0025712648540976144,0.002640319966834436,1.8778034310995073e-15,0.0026519399999384535,0.0034170054958523096,0.0026379608743334363,1.0,0.01449584343802946,1.7060365942338343e-15,0.0024255091396883366,0.007303190836285227,0.0025770793213433516,0.006175444532994492,0.0024671236620152073,0.009050989388586199,0.0025871506585658536,0.002111254266688118,0.002567540444182999,1.3395597040997039e-15
www.shop-salon.jp,0.01051572302830475,0.007474018221148758,0.006559116158561466,0.0022357238989963364,0.0024671989343580877,0.0026126183741172833,0.0068960563357090224,0.008297098785864376,0.0025177628781463514,0.002634920002573245,0.0025835642811738806,0.0026020886160714515,1.8135044052861104e-15,0.006649877351452785,1.0295509858065854e-15,0.002482546795099398,6.176250733103644e-15,0.002616102971566127,0.002582622521526211,0.0026457532971662866,7.269651834941667e-16,0.002632401587505806,0.0026339392506122676,0.002632639382892703,0.0026776287829802926,0.0026235758177945044,0.002665953940283743,0.007700577545741217,3.087011621419674e-16,0.010570203788459364,0.002269674271152475,0.010285558188040542,7.013772594389893e-16,0.0020316752735270492,0.002665602539230379,0.003656975742469178,0.002635048406397171,0.00266095248209878,0.011373296525268422,0.011370321534215721,0.0025898633351656175,0.00585753222596578,0.002024732171485412,0.0034960102898706153,0.0026060101256344757,0.002635525499433627,0.002299118510310302,0.0026065870106060486,0.00177960215972115,0.0026271318105762927,0.0025924884829808662,1.8778034310995073e-15,0.0026268682438242838,0.003114870611877881,0.0026548901884700825,0.01449584343802946,1.0,1.7060365942338343e-15,0.0024832526493012166,0.00580046011117795,0.002588949461947284,0.0055788060142372455,0.002420432840080355,0.010661495241296441,0.0026251433891003556,0.002028021353915222,0.0026122965961848476,1.3395597040997039e-15
www.tama.com,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,2.2908910727404198e-15,1.7060365942338343e-15,2.5964361037910284e-15,1.7060365942338343e-15,2.357137586366803e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.2667402930680963e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,3.768998246242738e-16,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.191025882629854e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.86508724774321e-14,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.0,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,1.7060365942338343e-15,6.235967224341742e-15
www.tamamarching.com,0.002564237785541987,0.002681622318041179,0.0026957418403232283,0.002863267418766735,0.0042585729898997225,0.013575224189873045,0.0026882207388696754,0.0026655170843259014,0.0035845991371738772,0.007379921949982973,0.01198583897324176,0.010159294941895075,1.8135044052861104e-15,0.002711675072005529,1.0295509858065854e-15,0.003689583105119165,6.176250733103644e-15,0.015057051371132576,0.017359939679156923,0.00972587940465894,7.269651834941667e-16,0.00877022795963732,0.011388206722872305,0.010005560205098815,0.006562954199502242,0.004969564558349744,0.007394338950907302,0.0023419332494403686,3.087011621419674e-16,0.0025767362004266653,0.0028076450247573803,0.002604016172376706,7.013772594389893e-16,0.002317006028329979,0.010477736872861982,0.0018362130396281384,0.007577510616222625,0.0076943726511471385,0.002592698141176975,0.0024387190059934815,0.008804110974591843,0.0021537543023438734,0.002315978121932824,0.0019088845876818967,0.00475254752504249,0.00589983412329555,0.0027226377975898626,0.00490385581307058,0.001772555681681951,0.007791201311016018,0.004008412039232638,1.8778034310995073e-15,0.006422486258921616,0.0017990334463481028,0.008046336034842,0.0024255091396883366,0.0024832526493012166,1.7060365942338343e-15,1.0,0.002168466381401138,0.0045339414625316975,0.002185699470694665,0.0032034614087082594,0.0026257058625847787,0.012088222391140716,0.0023163206052606265,0.007892285692099512,1.3395597040997039e-15
www.thermos.jp,0.005068272577217338,0.00432611470778055,0.003695698191180895,0.0024957112585006908,0.0022562822308780303,0.002343421712327768,0.00383767182278006,0.004198369792094562,0.0026280230723361264,0.0024089235968179673,0.002302634700634394,0.002315965670858215,1.8135044052861104e-15,0.0037060261219421632,1.0295509858065854e-15,0.002575484972151651,6.176250733103644e-15,0.0023119049156729798,0.002286823726703489,0.0024392207693317396,7.269651834941667e-16,0.002347845821546881,0.00240214922104169,0.002413652713662315,0.0025178188825083696,0.0025235268836931303,0.002492561553872441,0.00868803445997404,3.087011621419674e-16,0.004461919255035776,0.0025061630853147787,0.0055659301389878665,7.013772594389893e-16,0.0023340551853026424,0.0023359565495302973,0.005580552872770466,0.0023647153989219192,0.002455064334903369,0.004514869126836992,0.007165909356444072,0.002279624044360806,0.005530211369611223,0.0023303488001990952,0.00468034743418874,0.002474761168972965,0.0024840589805550616,0.002489965242299401,0.002461490337204909,0.0020873408300997255,0.002330031750510658,0.002680105757326165,1.8778034310995073e-15,0.0025047991965890647,0.0049478756948718484,0.0024824701081094694,0.007303190836285227,0.00580046011117795,1.7060365942338343e-15,0.002168466381401138,1.0,0.0024692037132984326,0.006321727711653572,0.0025625153142822404,0.0047604949367091145,0.002360379869998112,0.002332082178706309,0.0023677898162074436,1.3395597040997039e-15
www.tobishima.co.jp,0.0026123859670072183,0.002521668126397746,0.00238495370749995,0.003890252416714641,0.003684351379885565,0.005475671911047419,0.0023952526269346392,0.0024372083171325977,0.006758154755636403,0.00561904772155646,0.005469162861205986,0.0061878041004796705,1.8135044052861104e-15,0.0023970523083011053,1.0295509858065854e-15,0.006754738959285939,6.176250733103644e-15,0.005626018946791255,0.005294135142577452,0.006109686405724005,7.269651834941667e-16,0.0059740330695869865,0.0062634326185765365,0.006252581200549135,0.0061773411751242764,0.006871259183626696,0.007476332871940572,0.002462717221081883,3.087011621419674e-16,0.00252806629004439,0.005011787856066716,0.002546364624764645,7.013772594389893e-16,0.003580284866112788,0.005984678722825543,0.0022794222207158264,0.0073730479021387445,0.006886664238849861,0.002479775249379758,0.002586569240580784,0.005673902377923752,0.0025190038509816594,0.003542636232011793,0.002263942220319855,0.00559520360637382,0.007728338090872095,0.004802898060798252,0.012731792441571571,0.002374155894954827,0.005845540697243686,0.007722529822395456,1.8778034310995073e-15,0.008163608120472917,0.002013776410295024,0.00692915081643571,0.0025770793213433516,0.002588949461947284,1.7060365942338343e-15,0.0045339414625316975,0.0024692037132984326,1.0,0.0025307188556110897,0.006508578704010365,0.0024945433083549246,0.00561655155598723,0.003563909074835865,0.007700347466388442,1.3395597040997039e-15
www.tokyoinst.co.jp,0.005470150079869728,0.004659576090359526,0.0038924411596134127,0.002544752269725614,0.002181296768078123,0.002345274977349013,0.004017626017696505,0.004359096408596671,0.002485889579008858,0.0023890983043374264,0.0023041597267263627,0.002354607763724645,1.8135044052861104e-15,0.003897067411338734,1.0295509858065854e-15,0.002511315461475943,6.176250733103644e-15,0.002321156463290764,0.0022853687578555395,0.002394185768715337,7.269651834941667e-16,0.002332489098923659,0.0023656570342339965,0.0023793237289317357,0.0024546194381285073,0.00252922525298382,0.0024357221629137155,0.006476076961381808,3.087011621419674e-16,0.004814181804565898,0.0025202867834959695,0.00513567721224714,7.013772594389893e-16,0.0023990844059475734,0.0023448548629090874,0.0047533027042778895,0.0024363090498577887,0.0023990082819220094,0.00477224555487394,0.006505389574076142,0.0022778391740470904,0.004897173810166406,0.0023943439865681823,0.006416628456547133,0.002334208143297269,0.002587697723158454,0.0024062446765391148,0.002440800801260703,0.0019396896104107368,0.002303014142655373,0.0025652441672801038,1.8778034310995073e-15,0.0024857894837384343,0.003937743259613523,0.0024065729399164997,0.006175444532994492,0.0055788060142372455,1.7060365942338343e-15,0.002185699470694665,0.006321727711653572,0.0025307188556110897,1.0,0.0024836749152640763,0.004902848805003961,0.0023458505776900495,0.002396527844229875,0.002423216573552992,1.3395597040997039e-15
www.ushio.co.jp,0.002349833163424559,0.0022897841418541547,0.0021280361147181285,0.004169502547932421,0.0031382010416783645,0.003813310189025804,0.0021363953773540036,0.002194940454878852,0.01028610795499615,0.003931932726927853,0.0036046196624815396,0.003873749582791056,1.8135044052861104e-15,0.002131230253200652,1.0295509858065854e-15,0.007070739766333773,6.176250733103644e-15,0.0038294712192597485,0.0036589161834118065,0.004267481688305135,7.269651834941667e-16,0.004133897435801407,0.004197478311405072,0.004366059696308892,0.004719936506451618,0.005574707357310998,0.0048173802686630315,0.002482815255588153,3.087011621419674e-16,0.0022778984046987333,0.008499546745891194,0.0023535028453282925,7.013772594389893e-16,0.004702705132467567,0.0038113912709605443,0.0025861962983560185,0.004541873746708386,0.004357142689685827,0.002229961358131554,0.0024875313269580087,0.003556120970676407,0.002628632927143065,0.004682821593981916,0.0023510957312749448,0.004626791065456321,0.004795678136407559,0.010137122361246687,0.006710648663868399,0.0033764262473495723,0.003662362549410813,0.007035054223668534,1.8778034310995073e-15,0.0047159269879555165,0.002212020473621523,0.004802174598226803,0.0024671236620152073,0.002420432840080355,1.7060365942338343e-15,0.0032034614087082594,0.0025625153142822404,0.006508578704010365,0.0024836749152640763,1.0,0.0022619155091809047,0.00388671094905325,0.004690008576987526,0.004351007695695824,1.3395597040997039e-15
www.ushio.com.tw,0.01011927942952257,0.009755277135164143,0.010805226935714387,0.002187580288687722,0.0024397010070297724,0.0027105261680369797,0.010954291095861329,0.015529015291782442,0.002370715979977612,0.002677676907595469,0.002687471116198973,0.002656542845095487,1.8135044052861104e-15,0.01022669901941862,1.0295509858065854e-15,0.0023557928668227037,6.176250733103644e-15,0.002694014921017897,0.0026787073972442408,0.0026952312682399114,7.269651834941667e-16,0.0026727336730360657,0.0026966950303005982,0.002700715433918155,0.002692291319290466,0.0025766761683679433,0.002692516374628927,0.0066254423467205165,3.087011621419674e-16,0.015229821206054745,0.0021414752333771014,0.013489811332547013,7.013772594389893e-16,0.0019303721890864595,0.0027174516677955537,0.002991659321055721,0.0026651753469491084,0.002689526775401099,0.017568645271933223,0.008473348872957588,0.0026834320342461696,0.004435038804727559,0.0019284112403368187,0.0031480598856232335,0.002533355344938014,0.0026393055183629825,0.002120743797955731,0.0025225768748349036,0.001650419376190843,0.0026826283387305955,0.0024990685037612993,1.8778034310995073e-15,0.0026396005099303503,0.002933601572589546,0.0026740939252837344,0.009050989388586199,0.010661495241296441,1.7060365942338343e-15,0.0026257058625847787,0.0047604949367091145,0.0024945433083549246,0.004902848805003961,0.0022619155091809047,1.0,0.002707685172135575,0.001928623237935965,0.0026452891836484054,1.3395597040997039e-15
www.ushiomedical.com,0.002640956900543385,0.002693152706121343,0.0026784954236196714,0.0033915124100835246,0.004984245752723368,0.029922981099899677,0.0027045257488075972,0.002690639382326856,0.00455036835962838,0.010569010374044004,0.01461158152635792,0.01250296783323914,1.8135044052861104e-15,0.0026924576590946115,1.0295509858065854e-15,0.004503036223918315,6.176250733103644e-15,0.024069549522475097,0.021898406654089562,0.02160904133269257,7.269651834941667e-16,0.013080107427714425,0.021030031047659062,0.01599012302405223,0.011082783542873616,0.007303387040742767,0.013523530996117958,0.0025265935498843053,3.087011621419674e-16,0.0026642362470719024,0.0033229031723163416,0.00270649163539787,7.013772594389893e-16,0.0026402922845264764,0.018772807536246036,0.001995820760144964,0.010465552436355576,0.013476146150198726,0.0026741130986137297,0.0025934236017755396,0.010573786467426235,0.0023201668362589013,0.0026396189501905706,0.0020453840924813836,0.006698512102655748,0.008025932336749133,0.0032311912118501017,0.006134504713248336,0.0019963626588675515,0.010522192566290814,0.005326578264171961,1.8778034310995073e-15,0.00948911489725554,0.0019575932652711506,0.013987748428806047,0.0025871506585658536,0.0026251433891003556,1.7060365942338343e-15,0.012088222391140716,0.002360379869998112,0.00561655155598723,0.0023458505776900495,0.00388671094905325,0.002707685172135575,1.0,0.0026394806576666647,0.01006116455076698,1.3395597040997039e-15
www.watairo.jp,0.002024586634236368,0.001953251920115312,0.0018065909530526206,0.005255334164772196,0.002386437280007949,0.002610172276180597,0.001820280920287467,0.0018673426844981022,0.0040720733888528005,0.002692535947328106,0.002522939039663579,0.0026624367139907765,1.8135044052861104e-15,0.0018082175654494978,1.0295509858065854e-15,0.004537081231582066,6.176250733103644e-15,0.0025721601051356753,0.0025147920166899975,0.002793962928722688,7.269651834941667e-16,0.0026778886867604235,0.0027248666425294726,0.0027692415483469082,0.0029776855153092843,0.00346460193504476,0.002945883021900618,0.0021493077335147928,3.087011621419674e-16,0.001936022077463057,0.009240885487462902,0.0019748862065334825,7.013772594389893e-16,0.11787845042814334,0.002593878417875402,0.002499358017000251,0.002929747748670669,0.0027814604277819196,0.0019058360160251642,0.0021116127209623134,0.002469165984367593,0.0021788824551417507,0.07182438544168726,0.0025000234965721273,0.0028493623761603882,0.003485594734838958,0.005387707742229209,0.003267221288524446,0.003427199476807632,0.002514744185783834,0.003921962236202945,1.8778034310995073e-15,0.0031294022953366712,0.0022111152647754616,0.0029107288371980847,0.002111254266688118,0.002028021353915222,1.7060365942338343e-15,0.0023163206052606265,0.002332082178706309,0.003563909074835865,0.002396527844229875,0.004690008576987526,0.001928623237935965,0.0026394806576666647,1.0,0.00288942313432441,1.3395597040997039e-15
www.with-lemon.jp,0.002667379965494599,0.0026858863211022695,0.002648030992949511,0.003537716100780442,0.004425605647968441,0.010374098268127768,0.0026392225698184074,0.002655209211099515,0.004692861512763247,0.008310088557399727,0.008912813132087834,0.014569030671697292,1.8135044052861104e-15,0.002648291676100285,1.0295509858065854e-15,0.005097308475655431,6.176250733103644e-15,0.01142046401830525,0.010243489944665164,0.010550564171062569,7.269651834941667e-16,0.009687553019552528,0.011013242872699317,0.011287961642788783,0.007944077359538127,0.0072062764526242785,0.010240233611125369,0.0024663938779345782,3.087011621419674e-16,0.002661330394482896,0.0037062815995792466,0.002663156089163272,7.013772594389893e-16,0.002891893991365819,0.009816316592211527,0.002053310013274958,0.012446939313731576,0.009545688521064697,0.0026490741881337976,0.002619115056124045,0.008843619996933933,0.0023619632692689,0.0028907910117189086,0.002107140441205333,0.005895397662245989,0.01020408163265306,0.003529701036079188,0.007901965901330014,0.0020303740252982307,0.00806689656667208,0.005643019158976487,1.8778034310995073e-15,0.01025818211777592,0.0019226851308424037,0.010406971749742875,0.002567540444182999,0.0026122965961848476,1.7060365942338343e-15,0.007892285692099512,0.0023677898162074436,0.007700347466388442,0.002423216573552992,0.004351007695695824,0.0026452891836484054,0.01006116455076698,0.00288942313432441,1.0,1.3395597040997039e-15
