site_host,career.connecty.co.jp,dashboardcms-test.connecty.co.jp,docs.cmsod.jp,lottecityhotel.jp,msg.dlt-spl.co.jp,real.dic-estate.co.jp,site1.demo.cmsod.jp,site3.demo.cmsod.jp,sports.dunlop.co.jp,www.afit.jp,www.buonanotte.jp,www.cellseed.com,www.connecty.co.jp,www.daiken-ad.com,www.daiken.jp,www.dcm-hldgs.co.jp,www.dic-color.com,www.dic-decor.co.jp,www.dic-ep.co.jp,www.dic-estate.co.jp,www.dic-global.com,www.dic-graphics.co.jp,www.dic-kako.co.jp,www.dic-material.co.jp,www.dic-plas.co.jp,www.dic200.com,www.difaren.com,www.digisystem.com,www.dlt-spl.co.jp,www.doutor.co.jp,www.fuwapple.jp,www.global.jcb,www.ibanez.com,www.imabarigauze.jp,www.ishimakura.jp,www.jeol.co.jp,www.kuroda-electric.co.jp,www.lemonadestand-pa.jp,www.lotte-isf.or.jp,www.lotte.co.jp,www.luno-nishikawa.jp,www.mmtec.co.jp,www.moussepuff.jp,www.mpuni.co.jp,www.nemuri-soudan.jp,www.nishikawa1566.com,www.nishikawasangyo.co.jp,www.nissay-it.co.jp,www.nisshin.com,www.order-makura.jp,www.paris-miki.co.jp,www.pokkasapporo-fb.jp,www.recomm.co.jp,www.sangetsu.co.jp,www.separel.com,www.shimachu.co.jp,www.shop-salon.jp,www.tama.com,www.tamamarching.com,www.thermos.jp,www.tobishima.co.jp,www.tokyoinst.co.jp,www.ushio.co.jp,www.ushio.com.tw,www.ushiomedical.com,www.watairo.jp,www.with-lemon.jp,www.yamano-music.co.jp
www.mmtec.co.jp,0.8706181763927361,0.8803739891630457,0.7332169340758558,0.7889339602960335,0.688941718737351,0.6889504069495936,0.7346017782042948,0.7923980900972982,0.8432785444220909,0.70697956470083,0.6817110522892019,0.6990182258931,0.5000000000002168,0.7353388912979015,0.5000000000001235,0.818278782017946,0.5000000000008868,0.6928772405365893,0.6808971907157496,0.7143908828590413,0.5000000000000502,0.7312770270456699,0.7075833749730303,0.7178599734230305,0.7464682697820767,0.792158877034345,0.7450473828237888,0.9056253628961861,0.5000000000000487,0.8802075914056725,0.8645661048975006,0.9002900569626097,0.5000000000000461,0.8544534435986831,0.699164807872124,0.9531429990296576,0.7374616502967241,0.7271644123014402,0.8155749329934677,0.9301433013932328,0.6828214365841284,1.0,0.8535484756615233,0.8437994819203682,0.7827086969983179,0.7451237279704185,0.8886158717234511,0.8064513802816808,0.9099265578746693,0.6942433591610696,0.80690540406961,0.5000000000003126,0.7394116351391704,0.8395914500568762,0.7394719840519809,0.9288314416326598,0.9254788248131447,0.5000000000001142,0.6340111929617486,0.9080498140474751,0.7994646095205209,0.8805204074711248,0.8684262012927497,0.8516617761926872,0.6993905452691371,0.8538798669245995,0.7234270033802909,0.500000000000315
www.moussepuff.jp,0.9114121154625969,0.9744427381843961,0.8327540131450752,0.9763209351989203,0.8700687903790547,0.894270022626479,0.8404911712051575,0.869109636964136,0.9602598322374658,0.9001176730807204,0.884188172210042,0.8983569467181851,0.5000000000003839,0.8524329480909372,0.5000000000002147,0.9695346490013463,0.5000000000013428,0.8902387826166782,0.8840472621835422,0.9102586949280909,0.5000000000001182,0.899785333599916,0.9046559275455379,0.9087718481620206,0.9224655849613974,0.9456146643019159,0.9211693127539733,0.8792681678182747,0.5000000000000714,0.8629968388372227,0.9936275149608796,0.9086012954429259,0.5000000000001134,0.999743975836,0.891717793489027,0.8846151603573867,0.9206849279567577,0.9083482850115647,0.8487121592457465,0.8960570475471974,0.8786559598361716,0.8535484756615233,1.0,0.8895999276818254,0.9123216631369467,0.9473937865848892,0.976878820522497,0.936850279618984,0.9577170068287961,0.8831895847580711,0.9580090722976518,0.5000000000004381,0.9311383996633297,0.8414252360535428,0.9187158512193121,0.8897304602065861,0.8728580387650363,0.5000000000002768,0.8584802807251621,0.8922306457825411,0.9477447803308625,0.9089084208876475,0.9706224083525199,0.8904653084206784,0.8969727754445646,0.9998906615904157,0.9172554225202013,0.5000000000002884
www.mpuni.co.jp,0.8828295128147393,0.859625638571833,0.626125257227725,0.8569394986757801,0.7065193861096102,0.6612248359857354,0.6706933983148179,0.7417323282628775,0.8003121072436852,0.6860208656320796,0.6530511302034832,0.6618158327647945,0.5000000000002158,0.6403032751638076,0.5000000000001203,0.8072786381868191,0.5000000000007786,0.6496827800697831,0.6379916859626271,0.6889868547159593,0.5000000000000347,0.6635494668121376,0.6740667423233306,0.6778797069234208,0.7155090701912385,0.7595164711974188,0.7038952932459115,0.8995175785772636,0.5000000000000444,0.7622866064927802,0.8511312635624175,0.8499469575840857,0.500000000000034,0.8894464689042099,0.6625188326143208,0.9311264635090009,0.6985620548876634,0.6923835015872704,0.7758905498199016,0.8846186912847847,0.6429463917537492,0.8437994819203682,0.8895999276818254,0.9999999999999999,0.7177134727022579,0.7505929156209392,0.8333607131405426,0.7295262165987701,0.8876502785632399,0.661475222944692,0.7921525634978215,0.5000000000002794,0.7253048954192333,0.9026050943985886,0.6990048996536105,0.8652578288956774,0.8520287724931088,0.5000000000000834,0.604093304903949,0.9182908856646799,0.7606126080578215,0.9669633688386958,0.8133413181186026,0.8149151403682093,0.6629337214011845,0.8897478506321648,0.6916929525441182,0.5000000000003259
www.nemuri-soudan.jp,0.8532462985633815,0.901209341483467,0.8903623952400794,0.9327466722851564,0.9642476736369037,0.9727606288654748,0.8836787614721399,0.8906748360734107,0.9729614604500637,0.9735804460728629,0.9738763162042937,0.9680001737180814,0.5000000000004116,0.9058990877976205,0.500000000000232,0.9666276354294419,0.50000000000145,0.9714964909683055,0.9697618259007872,0.9814561584856898,0.5000000000001481,0.9805821455372443,0.9750575066614533,0.9747448926147209,0.9832808171651197,0.9831588991214835,0.9841232656743111,0.8017664796186348,0.5000000000000736,0.8566092049337253,0.9403831622496895,0.8891961026856078,0.5000000000001424,0.9126304091262941,0.9754690153182031,0.7419053209903547,0.9701678314747858,0.9826074553973809,0.8571693330368355,0.8313753417731653,0.969137001838986,0.7827086969983179,0.9123216631369467,0.7177134727022579,1.0,0.9697053422484049,0.9529262277473187,0.9751145667423171,0.9025770191227127,0.9769508367306268,0.9749809803423766,0.5000000000004589,0.9747790792560787,0.7214628633633472,0.9803982977800467,0.8238382863618121,0.8485928264805973,0.5000000000003473,0.9520510306706591,0.7847838918410153,0.9674333796681994,0.748784401794182,0.9588703381470728,0.8855185040358131,0.9768723440644735,0.9123843830585809,0.9694696485801007,0.5000000000001564
www.nishikawa1566.com,0.8660017547259637,0.9286950861432679,0.9057990023658142,0.9675609855327099,0.9533144756674241,0.9836095156189442,0.896699099575821,0.9085800395250083,0.9691932160575725,0.9852791478781698,0.9809364800931958,0.9859330355129502,0.5000000000004245,0.9282691456089098,0.5000000000002404,0.9779019592548865,0.500000000001461,0.981802196824901,0.9786754862971432,0.9862477579086154,0.5000000000001538,0.9805291474917199,0.984213564640676,0.9845975864150908,0.9869728652395792,0.9844073192883404,0.9858083171656921,0.7854428328195135,0.500000000000074,0.852668683800371,0.9623743642239513,0.8675402707877911,0.5000000000001471,0.948436356037871,0.9841831524494994,0.7380589392062578,0.9864561150505046,0.9846734437305342,0.8651739362015447,0.8152744308043564,0.9760394537613357,0.7451237279704185,0.9473937865848892,0.7505929156209392,0.9697053422484049,1.0,0.9546971170613698,0.9777174933921803,0.8990967398490008,0.977711093904178,0.9818226220827881,0.5000000000004579,0.9903706594644314,0.7217382853402702,0.9841852520905032,0.8155726443274174,0.8264712147546533,0.5000000000003599,0.9673430390179205,0.7688323612926852,0.9828632335080679,0.7912967909029027,0.9624679373013786,0.886110457525407,0.9827621922844587,0.9479091241876898,0.9894323204833502,0.5000000000001642
www.nishikawasangyo.co.jp,0.9156893623808053,0.9715617792621927,0.8599350637769605,0.9545348826310511,0.8989643320464443,0.9190032021267944,0.8516416287501885,0.8947073956871516,0.9874205971556709,0.9264574956608262,0.9118157877423146,0.9222571819003784,0.5000000000003935,0.8787854165131046,0.500000000000223,0.9819640115135182,0.5000000000014232,0.9194876487904965,0.9131026021175668,0.9353471287746378,0.500000000000127,0.9338132753867343,0.9309996080222247,0.9356299074900603,0.9487489857771987,0.9624502661086074,0.9469766989207912,0.8813304125889285,0.5000000000000745,0.88732851982204,0.9919692145001135,0.9285592633318609,0.5000000000001216,0.9777716748506906,0.9219013044790663,0.8757114231330477,0.941212516011249,0.9373584985731938,0.8679118025392651,0.9055704742303196,0.9084978785146129,0.8886158717234511,0.976878820522497,0.8333607131405426,0.9529262277473187,0.9546971170613698,1.0,0.9691873284387653,0.9683930203243568,0.9151346315250285,0.9740074558731068,0.5000000000004599,0.9450170291173459,0.8189977299275926,0.9455076778787592,0.9029603737101853,0.9081974028626871,0.5000000000002972,0.8853539818529574,0.879306649529586,0.9679212600508561,0.8646007008287427,0.9932406241379934,0.904152356347849,0.9230621784457149,0.9773185638163218,0.9370807767118283,0.5000000000002631
www.nissay-it.co.jp,0.8697051373930146,0.9415936995131506,0.8917790166049201,0.934261338403775,0.9280889134611061,0.9701617297763714,0.8721438454468047,0.8817583369332943,0.9818901592369316,0.9663642970457571,0.9686782114672734,0.9745348622789831,0.5000000000004147,0.9123862150486524,0.5000000000002363,0.9791461702445968,0.500000000001464,0.9732966418764477,0.9687516819862335,0.9760897162274472,0.5000000000001495,0.9777574213428615,0.9780303713654128,0.9807817441166136,0.9765470664514424,0.9779342324546912,0.9859683892071538,0.7844266710413507,0.500000000000075,0.8600644604602294,0.9651193370866595,0.8845186348756533,0.5000000000001437,0.9372087556031916,0.972719703610939,0.7655736993044373,0.9848131994843067,0.979842482271833,0.8398863708967448,0.834310371957439,0.969942729073962,0.8064513802816808,0.936850279618984,0.7295262165987701,0.9751145667423171,0.9777174933921803,0.9691873284387653,1.0,0.9107819830126267,0.9701399432877018,0.9802945649004542,0.5000000000004651,0.9828303121175668,0.699973696922491,0.9834790838935605,0.8310020880670224,0.8434341450262091,0.5000000000003516,0.954585661684123,0.7786041038309589,0.9938146468488717,0.7732207434844098,0.9820100583634029,0.8726737781205203,0.971650100733769,0.9368917061043469,0.9832381342593906,0.5000000000001847
www.nisshin.com,0.9108021142120883,0.9335010929372747,0.8000234879476626,0.9466291913185917,0.8706900420529746,0.8593814570330385,0.8230959811115455,0.8786653357410787,0.9610370995728049,0.8765760150229454,0.8456632721130959,0.850647876538412,0.5000000000003457,0.816454233529458,0.500000000000198,0.943858506615003,0.5000000000013185,0.8530752977324902,0.8422942479378464,0.8806958540045359,0.5000000000001017,0.8662327038149733,0.8735253362111344,0.8801991948801428,0.9076602845950965,0.9193022713965588,0.895471089701705,0.9501296518578274,0.5000000000000693,0.8640463579798017,0.9622817794513534,0.9550880105896722,0.5000000000000978,0.9579672696897472,0.8589240072611907,0.9287950626460991,0.8781962416049012,0.8844751585847113,0.8735885804873316,0.9420096537390779,0.8399869533568516,0.9099265578746693,0.9577170068287961,0.8876502785632399,0.9025770191227127,0.8990967398490008,0.9683930203243568,0.9107819830126267,1.0,0.8549970412951128,0.949042896836379,0.5000000000004211,0.895128899314171,0.8987180922251958,0.8954388005198273,0.9471881981711401,0.9316293618693883,0.5000000000002394,0.8091630261175615,0.9407105104329256,0.9102158309570103,0.9015691027352081,0.963627773990891,0.9216810370643622,0.8612745659949771,0.9577522314013229,0.8666332440727456,0.5000000000003
www.order-makura.jp,0.8259324268375516,0.8631843994449195,0.8882384110062098,0.9218238469541521,0.966537080577689,0.9893255114921413,0.8854701150281806,0.8786401906273593,0.9523080606175047,0.987492579087284,0.9914657125465502,0.9844651438782702,0.5000000000004139,0.9101406457273091,0.5000000000002335,0.9485523247420884,0.5000000000014286,0.9875177912018853,0.9859617707410783,0.9882305467132215,0.5000000000001571,0.9823804508824987,0.988656869211324,0.9866340749309284,0.9866551721486622,0.9677292052782416,0.9902273728424353,0.7313588057688373,0.5000000000000709,0.8259045891520981,0.9125898334947788,0.8430393624937003,0.5000000000001513,0.8840483452187675,0.9948413779900731,0.6634605580128988,0.9828529354662707,0.9937666424923044,0.8436732074236389,0.7640612177402232,0.9962915176855625,0.6942433591610696,0.8831895847580711,0.661475222944692,0.9769508367306268,0.977711093904178,0.9151346315250285,0.9701399432877018,0.8549970412951128,1.0,0.9692747928276393,0.5000000000004422,0.9862770778923982,0.6593099174170142,0.9844567758721092,0.774248988755976,0.7983168241011553,0.5000000000003701,0.9805431363029962,0.7132416195712552,0.9695068975694062,0.7030681140344497,0.9323364500539376,0.8671924949194061,0.9894876252329057,0.883524357885149,0.9821953451477219,0.5000000000001023
www.paris-miki.co.jp,0.8969321289548714,0.930992777781509,0.876185363590275,0.9729888996294336,0.9512945677951602,0.9644326668036824,0.8829088112106018,0.9083440625623401,0.9907359023124983,0.9730476614753758,0.9603538975086088,0.960201611618186,0.5000000000004176,0.8959810266897261,0.5000000000002361,0.983570863382705,0.5000000000014885,0.9597896614009,0.9548743913187434,0.9751312924335265,0.5000000000001433,0.9634325681209901,0.9727972326387745,0.9746542102017579,0.985261825487822,0.981387398373986,0.9843004725897522,0.8509923786943541,0.5000000000000758,0.8703567795102187,0.9742192485170929,0.9240516195986479,0.5000000000001381,0.9586545407198288,0.9670128261442046,0.8041328746058616,0.9712098679915112,0.9805345765715949,0.8824380558530576,0.8731625542357527,0.9622718861791653,0.80690540406961,0.9580090722976518,0.7921525634978215,0.9749809803423766,0.9818226220827881,0.9740074558731068,0.9802945649004542,0.949042896836379,0.9692747928276393,1.0,0.5000000000004685,0.9844418149610055,0.7921958683748189,0.9807675499834183,0.8741802377905925,0.8786181108165572,0.5000000000003384,0.9360944408130201,0.8448330865306336,0.9837477368455934,0.824273543587112,0.9829046421485232,0.9203742290661343,0.9655089848075041,0.9582523384825179,0.9692204162905196,0.500000000000211
www.pokkasapporo-fb.jp,0.5000000000003804,0.5000000000004327,0.5000000000003592,0.5000000000004409,0.500000000000421,0.5000000000004414,0.5000000000003673,0.5000000000003773,0.5000000000004706,0.5000000000004459,0.5000000000004389,0.5000000000004434,0.8535533905932737,0.500000000000388,1.0,0.5000000000004668,1.0,0.5000000000004411,0.5000000000004355,0.5000000000004524,1.0,0.5000000000004455,0.5000000000004489,0.5000000000004492,0.5000000000004556,0.5000000000004623,0.5000000000004594,0.500000000000329,1.0,0.5000000000003495,0.5000000000004561,0.5000000000004052,1.0,0.5000000000004388,0.500000000000444,0.5000000000002933,0.5000000000004509,0.5000000000004565,0.5000000000003483,0.5000000000003535,0.5000000000004351,0.5000000000003126,0.5000000000004381,0.5000000000002794,0.5000000000004589,0.5000000000004579,0.5000000000004599,0.5000000000004651,0.5000000000004211,0.5000000000004422,0.5000000000004685,1.0,0.500000000000462,0.5000000000002528,0.5000000000004574,0.5000000000003473,0.50000000000036,1.0,0.500000000000416,0.5000000000003191,0.5000000000004671,0.5000000000003086,0.5000000000004666,0.5000000000003803,0.5000000000004445,0.5000000000004384,0.5000000000004519,1.0
www.recomm.co.jp,0.8570597206095991,0.913667374933087,0.8865762955635573,0.9561548314366446,0.9508417678437366,0.9874488606540788,0.895447498237913,0.8851629878845646,0.9735627072946902,0.9867232290399933,0.9861453034929305,0.9877513400184359,0.5000000000004249,0.9192637572612499,0.5000000000002379,0.9769349106776195,0.5000000000014743,0.9855635931751494,0.981901319023985,0.9905157674612279,0.5000000000001554,0.9796397866864686,0.990252585207269,0.9887494189413317,0.9881787055333666,0.9798297800142403,0.9929835645244125,0.7794174522095997,0.5000000000000745,0.8291589850521128,0.9506926960443347,0.8808849360774629,0.5000000000001494,0.9318817553109517,0.9875413439630569,0.7253310858004292,0.9852545347945463,0.9942045010875116,0.8438331788192919,0.8042328574783779,0.9821937724354273,0.7394116351391704,0.9311383996633297,0.7253048954192333,0.9747790792560787,0.9903706594644314,0.9450170291173459,0.9828303121175668,0.895128899314171,0.9862770778923982,0.9844418149610055,0.500000000000462,1.0,0.7022542556321958,0.991034785391666,0.8119911829912996,0.8145590916154077,0.500000000000365,0.9720477722063777,0.7682750480916407,0.9847808639047317,0.7629403340744421,0.9612870737115838,0.8728431616714543,0.9875307459254286,0.9315608828447626,0.9893193833452524,0.5000000000001565
www.sangetsu.co.jp,0.8112239915791966,0.7746083375029611,0.6534794443942042,0.8335480149721473,0.6987601495182846,0.6589032350398984,0.6870051263427129,0.7929858510475094,0.7907774231396631,0.6972950127929572,0.6449621037487334,0.6395052069131087,0.5000000000001925,0.6405741401654065,0.5000000000001041,0.7629149265499762,0.5000000000007879,0.6402846079697516,0.6354738712880913,0.6880346145698261,0.5000000000000315,0.6627714904155678,0.6737639512277762,0.6821193798572524,0.731146214526868,0.7405882403407347,0.7045768920486155,0.9611831800548073,0.5000000000000413,0.7841252423861564,0.8180071250575496,0.8863681882510688,0.5000000000000305,0.8419384840849681,0.6556299171318687,0.9094236403010837,0.6675135365552688,0.6937719362447851,0.8062024809568253,0.9030939379360995,0.6427263142481004,0.8395914500568762,0.8414252360535428,0.9026050943985886,0.7214628633633472,0.7217382853402702,0.8189977299275926,0.699973696922491,0.8987180922251958,0.6593099174170142,0.7921958683748189,0.5000000000002528,0.7022542556321958,1.0,0.6984460120306625,0.8949635753091989,0.8580158371113142,0.5000000000000766,0.5937418843087305,0.9548649982049173,0.714711883718557,0.9093247447743174,0.7941630564695799,0.8652578777472808,0.6630998593265223,0.8415861912183942,0.6590161702498787,0.5000000000002838
www.separel.com,0.8217499050179258,0.906173658552323,0.8818504643838122,0.9403027526622467,0.9584808814981151,0.9931622376073947,0.885804097772146,0.8732378664755749,0.9729591723119622,0.9877717681186335,0.9877584579510033,0.9876229903481113,0.5000000000004197,0.911152969990029,0.5000000000002377,0.9688405402917717,0.5000000000014737,0.9924029451377496,0.9907850379386697,0.9975208371177332,0.5000000000001568,0.9908939320413251,0.9979273799108015,0.9972182411337713,0.9933726214017524,0.9859737048809283,0.996929537756909,0.7754710292232685,0.5000000000000748,0.8190424230328794,0.9460366018292581,0.8650198408646067,0.5000000000001513,0.9187957830436683,0.9910503445726678,0.7117509074130037,0.988856273699622,0.9941239881995255,0.8261562499503083,0.800494960670689,0.983494397307393,0.7394719840519809,0.9187158512193121,0.6990048996536105,0.9803982977800467,0.9841852520905032,0.9455076778787592,0.9834790838935605,0.8954388005198273,0.9844567758721092,0.9807675499834183,0.5000000000004574,0.991034785391666,0.6984460120306625,1.0,0.7917936037946185,0.8046923226113787,0.5000000000003689,0.9816992706134495,0.7523053295789504,0.9787339306087274,0.731485517806189,0.9635445991335575,0.860513410939876,0.9941097365155567,0.918733691299669,0.9893268768204636,0.5000000000001376
www.shimachu.co.jp,0.9251244615768076,0.8598950258246807,0.7866639399647782,0.8783289700982418,0.7829647830886795,0.7552241987363604,0.8166355283470967,0.8864369135048102,0.8805099018839124,0.7880573698171622,0.7454348299729073,0.7566847445112459,0.5000000000002689,0.794292003522804,0.5000000000001514,0.8638234533712666,0.5000000000010681,0.7493500186099249,0.7357674542825143,0.7759184267174335,0.5000000000000702,0.7676585778514611,0.7672375312685139,0.7747721234343699,0.8178254530031451,0.8265970201139314,0.8028452730080938,0.9444404397890711,0.5000000000000548,0.9115707404733236,0.8899550420681851,0.9515299787331812,0.500000000000065,0.8922657922456211,0.7706973891653839,0.9471698276265417,0.7837201086701286,0.7962548927747333,0.9232945860513866,0.9514827343578991,0.7552967634355379,0.9288314416326598,0.8897304602065861,0.8652578288956774,0.8238382863618121,0.8155726443274174,0.9029603737101853,0.8310020880670224,0.9471881981711401,0.774248988755976,0.8741802377905925,0.5000000000003473,0.8119911829912996,0.8949635753091989,0.7917936037946185,1.0,0.9733138134727833,0.500000000000163,0.6912991086935761,0.9540131351384464,0.834571178327813,0.9185171772002315,0.882582695827983,0.9404756190538497,0.7601970199031179,0.8908640741012257,0.7722642099517136,0.500000000000317
www.shop-salon.jp,0.9343682999511129,0.8627264866758764,0.8020334835898144,0.8609142113479998,0.8247680027903077,0.7695027220568122,0.8276821387488335,0.895991075018715,0.8843211771569519,0.8047555385852516,0.7632467755500536,0.7754798243656034,0.5000000000002776,0.8125954298057079,0.5000000000001598,0.8649463972762379,0.5000000000010789,0.7683884324499035,0.7546962887442941,0.7914151781098151,0.500000000000077,0.7924963386553198,0.781415244968278,0.7859900746770243,0.8277265013459405,0.8464589736083084,0.8140329913919013,0.920124897035584,0.5000000000000554,0.9356059209185804,0.8832098368718425,0.9337335752912521,0.5000000000000715,0.876127440267205,0.7944038992152116,0.9213481899761661,0.8027777725858635,0.8095951359409035,0.9474005638190577,0.9528732756333783,0.7785474949394054,0.9254788248131447,0.8728580387650363,0.8520287724931088,0.8485928264805973,0.8264712147546533,0.9081974028626871,0.8434341450262091,0.9316293618693883,0.7983168241011553,0.8786181108165572,0.50000000000036,0.8145590916154077,0.8580158371113142,0.8046923226113787,0.9733138134727833,1.0,0.500000000000179,0.7109804524768724,0.9169284566060987,0.8518639426531984,0.8991115347960785,0.8874133339619115,0.9435972168989741,0.7766872412238507,0.8744492363739107,0.7926695992776402,0.5000000000002831
www.tama.com,0.5000000000002044,0.5000000000002726,0.5000000000003041,0.5000000000003033,0.5000000000003382,0.5000000000003761,0.5000000000002972,0.5000000000002709,0.5000000000003245,0.5000000000003678,0.5000000000003744,0.5000000000003758,0.8535533905932737,0.5000000000003251,1.0,0.500000000000327,1.0,0.5000000000003774,0.5000000000003778,0.500000000000372,1.0,0.5000000000003704,0.5000000000003745,0.5000000000003729,0.5000000000003625,0.5000000000003505,0.5000000000003679,0.5000000000001382,1.0,0.5000000000002198,0.500000000000301,0.5000000000002268,1.0,0.500000000000277,0.5000000000003748,0.5000000000000835,0.5000000000003685,0.5000000000003698,0.5000000000002287,0.5000000000001695,0.5000000000003739,0.5000000000001142,0.5000000000002768,0.5000000000000834,0.5000000000003473,0.5000000000003599,0.5000000000002972,0.5000000000003516,0.5000000000002394,0.5000000000003701,0.5000000000003384,1.0,0.500000000000365,0.5000000000000766,0.5000000000003689,0.500000000000163,0.500000000000179,1.0,0.5000000000003779,0.5000000000001171,0.5000000000003488,0.5000000000001202,0.500000000000316,0.5000000000002391,0.5000000000003751,0.5000000000002768,0.5000000000003731,1.0
www.tamamarching.com,0.748482169053921,0.8513725582579709,0.872751173919559,0.8930984294875772,0.9422014568010717,0.9934083793183508,0.8608298935362785,0.8306081771038986,0.9235390370961651,0.9784390277753083,0.9915643212875247,0.9883307697855843,0.5000000000004017,0.9018645806535261,0.500000000000228,0.9269448858936735,0.5000000000013682,0.9946381801412678,0.9959686909876502,0.9872975167829237,0.500000000000161,0.984484405056442,0.9906694460650142,0.9879783922795855,0.9731471104463334,0.9556344380912496,0.9785168368314325,0.669053763424485,0.5000000000000684,0.7557926643536335,0.8901195930333985,0.773882339110137,0.5000000000001553,0.858557753682316,0.989014358362887,0.5970916346005097,0.9794885300962057,0.9800744185777213,0.7660092874206463,0.6954278881328013,0.9845991542469674,0.6340111929617486,0.8584802807251621,0.604093304903949,0.9520510306706591,0.9673430390179205,0.8853539818529574,0.954585661684123,0.8091630261175615,0.9805431363029962,0.9360944408130201,0.500000000000416,0.9720477722063777,0.5937418843087305,0.9816992706134495,0.6912991086935761,0.7109804524768724,0.5000000000003779,1.0,0.636218498900058,0.9480064878749151,0.6389626461324235,0.9091620543314483,0.7907786301461047,0.9917043544899706,0.8585060994641294,0.9810123279126708,0.5000000000000536
www.thermos.jp,0.8896520772599852,0.8463686532136214,0.700006106560088,0.8685940232715862,0.7407943885922653,0.7021995910647704,0.7401314917024857,0.8146351179015376,0.8511257903232756,0.7374904469912813,0.6920378559581924,0.6998692108746452,0.5000000000002403,0.7053361579229072,0.5000000000001316,0.8370555740824331,0.5000000000009514,0.6913403692327186,0.6819485059965572,0.7353717852838745,0.5000000000000494,0.7137438406753362,0.7218295355931885,0.7279110512452369,0.7700464951987265,0.7913560818144472,0.7582215767010955,0.9649018701018258,0.5000000000000511,0.8320610560182617,0.875086359566237,0.9412046800068354,0.5000000000000471,0.8928908570961195,0.705050275236877,0.9635300037476895,0.7243329702112803,0.7473991422879651,0.8414861369531735,0.9532193418333503,0.6931532934196771,0.9080498140474751,0.8922306457825411,0.9182908856646799,0.7847838918410153,0.7688323612926852,0.879306649529586,0.7786041038309589,0.9407105104329256,0.7132416195712552,0.8448330865306336,0.5000000000003191,0.7682750480916407,0.9548649982049173,0.7523053295789504,0.9540131351384464,0.9169284566060987,0.5000000000001171,0.636218498900058,1.0,0.7884431227061841,0.9271976287327155,0.8581673553578832,0.8807218977824016,0.7090281296066907,0.8925589642311293,0.723393139868899,0.5000000000003455
www.tobishima.co.jp,0.8912118860480746,0.9480944138196388,0.8814839108632923,0.9454578192231302,0.9262439820635965,0.9651828835705385,0.8796329771796058,0.8824628342766294,0.9799081485323582,0.9668836975139783,0.9650558366201416,0.9731093629924097,0.5000000000004186,0.9120852724544907,0.5000000000002363,0.9795090019366843,0.5000000000014568,0.9671863811486767,0.9626279204744028,0.9723367011316737,0.5000000000001484,0.9709189773599642,0.9738813839362961,0.9736951641189882,0.9727951736750584,0.9783480874712274,0.9818383686832208,0.791400095579696,0.5000000000000746,0.865946751752762,0.9696988272423077,0.888737273271452,0.5000000000001426,0.9490657949359808,0.9711292443218353,0.7734202663699755,0.9813186472815263,0.9784098181916832,0.8537799387204661,0.8399860504139667,0.9675753489958984,0.7994646095205209,0.9477447803308625,0.7606126080578215,0.9674333796681994,0.9828632335080679,0.9679212600508561,0.9938146468488717,0.9102158309570103,0.9695068975694062,0.9837477368455934,0.5000000000004671,0.9847808639047317,0.714711883718557,0.9787339306087274,0.834571178327813,0.8518639426531984,0.5000000000003488,0.9480064878749151,0.7884431227061841,1.0,0.8021071616291209,0.9802953957316689,0.8801105666469732,0.966991280839336,0.9485052539198139,0.9830340221174326,0.5000000000001918
www.tokyoinst.co.jp,0.9090520227342564,0.8839298240997826,0.7353175265690115,0.8801699085884414,0.7160886563810432,0.7003562009605447,0.7653497132994409,0.8264748238263983,0.8243908202751402,0.7306134270462161,0.6899432186339364,0.7090668882476289,0.5000000000002445,0.7410305908474907,0.5000000000001341,0.8251573600228301,0.5000000000008793,0.6915888897340872,0.6786476627807092,0.721558410192332,0.5000000000000523,0.7071531341355289,0.7095274929945321,0.7165801256679829,0.754041910414047,0.7924562293110016,0.7429148685174669,0.9234919772840471,0.5000000000000476,0.859355445481427,0.8801317118031857,0.8970775066691105,0.5000000000000481,0.9097295348758596,0.7054167494818864,0.9402958663766521,0.7419427535060742,0.7313549743954404,0.8587162137603979,0.9306988229689046,0.6901203195963131,0.8805204074711248,0.9089084208876475,0.9669633688386958,0.748784401794182,0.7912967909029027,0.8646007008287427,0.7732207434844098,0.9015691027352081,0.7030681140344497,0.824273543587112,0.5000000000003086,0.7629403340744421,0.9093247447743174,0.731485517806189,0.9185171772002315,0.8991115347960785,0.5000000000001202,0.6389626461324235,0.9271976287327155,0.8021071616291209,1.0,0.844229042268974,0.8832581464960598,0.7025031716463583,0.9093055937174748,0.7367255793511076,0.5000000000003224
